Unnamed: 0,bookId,title,author,series,description,genres,awards,characters,language,num_pages,num_ratings,num_reviews,avg_rating,year,series_name,series_vol
2925,2930,My Life in Dog Years,"Gary Paulsen,Ruth Wright Paulsen",,"Gary Paulsen has owned dozens of unforgettable and amazing dogs. In each chapter he tells of one special dog, among them Cookie, the sled dog who saved his life; Snowball, the puppy he owned as a boy in the Philippines; Ike, his mysterious hunting companion; Dirk, the grim protector; and his true friend Josh, a brilliant border collie.","Nonfiction,Animals,Dogs,Autobiography,Memoir,Childrens,Short Stories,Middle Grade,Biography,Biography Memoir",,Unknown,English,137.0,3367.0,495.0,4.13,1999,,
5087,5084,My Life in France,"Julia Child,Alex Prud'Homme",,"The bestselling story of Julia's years in France--and the basis for,, starring Meryl Streep and Amy Adams--in her own words.,Although she would later singlehandedly create a new approach to American cuisine with her cookbook,and her television show,, Julia Child was not always a master chef. Indeed, when she first arrived in France in 1948 with her husband, Paul, who was to work for the USIS, she spoke no French and knew nothing about the country itself. But as she dove into French culture, buying food at local markets and taking classes at the Cordon Bleu, her life changed forever with her newfound passion for cooking and teaching. Julia's unforgettable story--struggles with the head of the Cordon Bleu, rejections from publishers to whom she sent her now-famous cookbook, a wonderful, nearly fifty-year long marriage that took the Childs across the globe--unfolds with the spirit so key to Julia's success as a chef and a writer, brilliantly capturing one of America's most endearing personalities.","Nonfiction,Autobiography,Memoir,Food and Drink,Food,Biography,Cultural,France,Travel,Cooking,Cookbooks,Audiobook",,"Julia Child,Paul Child",English,336.0,83038.0,7459.0,4.14,2006,,
6439,6413,My Life With Sylvia Browne,"Chris Dufresne,Larry Beck",,"When Chris Dufresne was growing up in California with his psychic mother, he thought theirs was a normal family. However when Chris realised that God had bestowed psychic gifts on him as well, he realised that his life would be extra-ordinary, just like his mother's. This is his story.","Spirituality,Nonfiction",,Unknown,English,167.0,238.0,5.0,3.89,2000,,
8329,8255,My Little House Crafts Book: 18 Projects from Laura Ingalls Wilder's,"Carolyn Strom Collins,Christina Wyss Eriksson,Mary Collier",,"Make the same pioneer crafts that Laura did! In her beloved Little House books, Laura Ingalls Wilder tells of her pioneer childhood growing up on the frontier. Because the Ingallses often lived far away from any stores, and because they had little money, Laura and her family had to make most of their own household items, using whatever materials were available. Now, with MY LITTLE HOUSE CRAFTS BOOK, you can share a part of Laura's pioneer days by learning how to make the same things that she and her family made for their little homes on the frontier. Inside this book are easy, step-by-step instructions for 18 crafts taken straight from the pages of Laura's Little House books. All you need to get started are a few simple supplies, and you're on your way to making fun and useful pioneer crafts that you'll cherish forever.,Laura's corncob doll --,Charlotte's straw hat --,Ma's willow-bough broom --,Ma's prairie garden --,Ma's embroidered pillow-sham --,Alice's straw air-castle --,Baby Carrie's button string --,Laura's bear's-track quilt pillow --,Mary's Christmas tassels --,Ma's cross-stitched breadcloth --,Pa and Laura's hay sticks --,Laura's woolen hood and muffler --,Ma's button lamp --,Little town party napkins --,Little town orange flowers --,Mary's beaded lamp mat --,Mary's beaded bracelet and ring --,Laura's golden wheat-sheaf bread","Nonfiction,Childrens,History,Historical,Art,Crafts",,Unknown,English,64.0,67.0,6.0,3.99,1998,,
18924,18855,My Madness Saved Me: The Madness & Marriage of Virginia Woolf,Thomas Szasz,,"In this book Szasz argues that Virginia Woolf was a victim neither of mental illness, nor psychiatry, nor her husband -- three ways she is regularly portrayed. He finds her to be an intelligent and self-assertive person, a moral agent who used mental illness, psychiatry, and her husband to fashion for herself a life of her own choosing. This is not to impute to Virginia Woolf some sort of limitless freedom of the will, nor is it to deny that the cultural and social milieu in which she grew up and lived had a profound impact on her psyche and her sense of the life choices open to her. It is only to remind us of the primacy of Virginia Woolf as an active, goal-directed, moral agent, responsible equally for her madness-badness and her genius-creativity.","Psychology,Mental Health,Mental Illness",,Virginia Woolf,English,154.0,15.0,2.0,3.47,2006,,
18091,18020,My Man Jeeves,P.G. Wodehouse,Jeeves #1,"Who can forget our beloved gentleman's personal gentleman, Jeeves, who ever comes to the rescue when the hapless Bertie Wooster falls into trouble.,is sure to please anyone with a taste for pithy buffoonery, moronic misunderstandings, gaffes, and aristocratic slapstick.,Contents:,\Leave It to Jeeves\,\Jeeves and the Unbidden Guest\,\Jeeves and the Hard-boiled Egg\,\Absent Treatment\,\Helping Freddie\,\Rallying Round Old George\,\Doing Clarence a Bit of Good\,\The Aunt and the Sluggard\","Fiction,Humor,Classics,Short Stories,Comedy,Audiobook,European Literature,British Literature,Historical,Historical Fiction,Literature,20th Century",,"Reginald Jeeves,Bertram Wilberforce Wooster,Monty Byng,Bruce Corcoran,Alexander Worple,Muriel Singer,Sam Patterson,Lady Malvern,Wilmot Malvern,Rocky Todd,Francis Bickersteth,Duke of Chiswick,Reggie Foljambe,Reggie Pepper,Bobbie Cardew,Mary Anthony,Freddie Meadows,Jimmy Pinkerton,Angela West,Tootles Medwin,Mr. Medwin,Elizabeth Schoolbred,George Lattaker,Harold Volues,Mrs. Vanderley,Stella Vanderley,Emma Pilbeam,Augustus Arbutt,Mr. Marshall,Prince of Saxburg-Liegnitz,Denman Sturgis,Count Fritz von Coslin,Bill Schoolbred,Clarence Yeardsley,Mathew Yeardsley,Rockmetteller Todd,Isabel Rockmetteller,Jimmy Mundy,Oliver Randolph Sipperley",English,256.0,36367.0,2328.0,4.09,2007,Jeeves,1
2400,2405,My Moby Dick,William Humphrey,,"In the Berkshire mountains, novelist and avid outdoorsman William Humphrey discovers a gigantic, one-eyed brown trout lazing in the shallows of a roadside stream. Between three and four feet long and weighing more than thirty pounds, it is a fish too big not to be fished for. It is also, therefore, a fish too big to be caught.,,Yet Humphrey resolves to do just that, and with a dry fly, no less. What follows is a season-long pursuit of the impossible as the amateur angler practices his technique, devises schemes for getting old One-eye to bite, and steels himself for the climactic showdown. Man and trout will find that they have much to learn from each other.,,One of the finest fishing stories ever published,,is a small masterpiece about a whale of a fish.,This ebook features an illustrated biography of William Humphrey including rare photos form the author’s estate.",Nonfiction,,Unknown,English,96.0,27.0,3.0,4.04,1979,,
7095,7071,My Movie Business: A Memoir,John Irving,,"John Irving's memoir begins with his account of the distinguished career and medical writings of the novelist's grandfather Dr. Frederick C. Irving, a renowned obstetrician and gynecologist, and includes Mr. Irving's incisive history of abortion politics in the United States. But,focuses primarily on the thirteen years John Irving spent adapting his novel,for the screen--for four different directors.,,Mr. Irving also writes about the failed effort to make his first novel, Setting Free the Bears, into a movie; about two of the films that were made from his novels but not from his screenplays,,and,; about his slow progress at shepherding his screenplay of,into production.,,Not least, and in addition to its qualities as a memoir--anecdotal, comic, affectionate, and candid--,is an insightful essay on the essential differences between writing a novel and writing a screenplay.,The photographs in,were taken by Stephen Vaughan, the still photographer on the set of,--a Miramax production directed by Lasse Hallström, with Michael Caine in the role of Dr. Larch. Concurrently with the November 1999 release of the film, Talk Miramax Books will publish John Irving's screenplay.","Nonfiction,Autobiography,Memoir,Media Tie In,Biography,Biography Memoir,Culture,Film,Drama",,Unknown,English,222.0,1273.0,67.0,3.35,2000,,
11595,11507,My Name Is Asher Lev,Chaim Potok,Asher Lev #1,"Asher Lev is a Ladover Hasid who keeps kosher, prays three times a day and believes in the Ribbono Shel Olom, the Master of the Universe. Asher Lev is an artist who is compulsively driven to render the world he sees and feels even when it leads him to blasphemy. In this stirring and often visionary novel, Chaim Potok traces Asher’s passage between these two identities, the one consecrated to God, the other subject only to the imagination.,Asher Lev grows up in a cloistered Hasidic community in postwar Brooklyn, a world suffused by ritual and revolving around a charismatic Rebbe. But in time his gift threatens to estrange him from that world and the parents he adores. As it follows his struggle,,becomes a luminous portrait of the artist, by turns heartbreaking and exultant, a modern classic.","Fiction,Classics,Historical,Historical Fiction,Literature,Jewish,Religion,Judaism,Art,Young Adult,Novels",,Unknown,English,369.0,36656.0,2755.0,4.21,2003,Asher Lev,1
2512,2517,My Name Is Red,"Orhan Pamuk,Erdağ M. Göknar",,"At once a fiendishly devious mystery, a beguiling love story, and a brilliant symposium on the power of art,,is a transporting tale set amid the splendor and religious intrigue of sixteenth-century Istanbul, from one of the most prominent contemporary Turkish writers.,The Sultan has commissioned a cadre of the most acclaimed artists in the land to create a great book celebrating the glories of his realm. Their task: to illuminate the work in the European style. But because figurative art can be deemed an affront to Islam, this commission is a dangerous proposition indeed. The ruling elite therefore mustn’t know the full scope or nature of the project, and panic erupts when one of the chosen miniaturists disappears. The only clue to the mystery–or crime? –lies in the half-finished illuminations themselves. Part fantasy and part philosophical puzzle,,is a kaleidoscopic journey to the intersection of art, religion, love, sex and power.","Fiction,Historical,Historical Fiction,Mystery,Literature,Novels,Cultural,Turkish,Asian Literature,Turkish Literature,Art,Nobel Prize","Magnesia Litera for Translation Litera za překladovou knihu 2008,Prix du Meilleur Livre Étranger for Roman 2002,Premio Grinzane Cavour for Narrativa Straniera 2002,UBL Literary Award for Urdu Translation 2015,International Dublin Literary Award 2003,Metų verstinė knyga Nominee 2012","Kara,Şeküre,Kelebek,Zeytin,Leylek,Enişte Efendi,Zarif,Şevket,Orhan,Hasan My Name is Red,Üstat Osman Efendi,Esther My name is red",English,417.0,46642.0,4248.0,3.86,2002,,
2168,2171,My Old Man and the Sea,"David Hays,Daniel Hays",,"Some fathers and sons go fishing together. Some play ball. David Hays and Daniel Hays sailed 17,000 miles through the world's most feared and fabled waters in a little boat they built together. This is their story. Alone with nothing but the mammoth waves of the Southern Ocean, the unceasing wind, a compass, a sextant and a pet cat, they voyage down the Caribbean, through the Panama Canal, past the Galapagos Islands, beyond Easter Island and around their destination--Cape Horn. Father and son narrate in alternating fashion, their voices weaving together an engrossing story of travel, exploration and difficult, dangerous sailing.,But more than a tale of adventure, this is a touching account of a father and son's rite of passage as they assess their complex and evolving relationship. Daniel, out of college and unsure of what he wants in his life, sees his father getting older, more forgetful. David deals with unresolved issues he had with his own father, fearful that he'll make the same mistakes with his son, yet frustrated that Daniel treats him like an old man.,Moving, often hilarious, often poignant,,is a rich and profound chronicle of their voyage of discovery. Every reader will identify with this uplifting story of a father and son who go down to the sea and find each other.","Nonfiction,Travel,Autobiography,Memoir,Adventure,Nature,Outdoors",,Unknown,English,256.0,710.0,79.0,3.87,1996,,
19908,19841,My Own Worst Enemy: Overcoming Nineteen Ways We Defeat Ourselves,"Alan E. Nelson,John C. Maxwell",,"Some people can't seem to get ahead in life even when they try to improve relationships or situations. This title suggests that their setbacks result from attitudes that affect their behaviors, whether they are aware of it or not. It describes nineteen ways people sabotage their lives.",Christian,,Unknown,English,256.0,11.0,1.0,4.55,2001,,
19508,19439,My Perfect Life,Dyan Sheldon,Confessions of a Teenage Drama Queen #2,"With perfect parents, perfect friends, and perfect poise, it seems like Ella Gerard has it all. But when her best friend, Lola, nominates her to run for school president against the wickedly popular Carla Santini, some of the less-than-perfect aspects of Ella's life come to light. How can Ella come out a winner without losing face?","Young Adult,Womens Fiction,Chick Lit,Realistic Fiction,Fiction,Teen,Childrens,Contemporary,High School,Humor,Comedy,Novels",,Unknown,English,208.0,581.0,58.0,3.32,2005,Confessions of a Teenage Drama Queen,2
7463,7388,My Pride and Joy: An Autobiography,George  Adamson,,"In \Born Free\ Joy Adamson told the story of how she and her, husband George raised Elas from a cub then returned her to the Kenyan wild, and the world was amazed and charmed. Now George tells the rest of the story.","Cultural,Africa,Animals,Biography,Nonfiction,Biography Memoir,Environment,Nature",,Unknown,English,304.0,152.0,14.0,4.27,1987,,
2995,3000,My Secret Garden,Nancy Friday,,"When it first appeared, Nancy Friday's taboo-shattering bestseller MY SECRET GARDEN created a mixed storm of outrage and exhilaration. Women who feared their erotic fantasies called it pornographic. Those who read it recognized in its pages the hidden content of their own sexuality.,More outspoken and graphic than any book before its time, MY SECRET GARDEN quickly became a classic study of female sexuality. Today, more than one million women hail this astonishing study as a groundbreaking book -- a liberating force adding a new dimension to their sexual fantasies and lives.","Nonfiction,Adult Fiction,Erotica,Sexuality,Feminism,Psychology,Womens,Self Help,Adult,Relationships,Gender,Gender Studies",,Unknown,English,352.0,2514.0,172.0,3.67,1987,,
14022,13939,My Secret: A PostSecret Book,Frank Warren,,"The sensational PostSecret project returns with a never-before-seen collection of postacards created by teens and college students from around the world. Compiled by Frank Warren, postsecret.com founder and author of the national bestseller,, the handmade cards bear compelling and personal messages that have remained secret--until now. Raw and revealing,,expresses the hopes, fears, and wildest confession of young people everywhere.","Nonfiction,Art,Psychology,Humor,Autobiography,Memoir,Adult,Biography,Photography,Anthologies,Collections,Culture,Pop Culture",,Unknown,English,144.0,6195.0,292.0,4.34,2006,,
15706,15626,My Sister - Life,"Boris Pasternak,Mark Rudman,Bohdan Boychuk",,"Boris Pasternak, the Nobel laureate and author of the classic,composed one of the world's great love poems in,Written in the summer of 1917, the cycle of poems focuses on personal journeys and loves but is permeated by the tension and promise of the impending October Revolution.,Osip Mandelstam wrote: \To read the poems of Pasternak is to get one's throat clear, to fortify one's breathing. . . . I see Pasternak's,as a collection of magnificent exercises in breathing . . . a cure for tuberculosis.\ This English translation, rendered with verve and intelligence by Mark Rudman, is a heady gust that matches the intensity and power of the original Russian text.","Poetry,Cultural,Russia,Literature,Russian Literature,Classics",Kääntäjäkarhu 2004,Unknown,English,116.0,207.0,16.0,4.18,2001,,
13515,13431,My Sister's Keeper,Jodi Picoult,,bestselling author Jodi Picoult is widely acclaimed for her keen insights into the hearts and minds of real people. Now she tells the emotionally riveting story of a family torn apart by conflicting needs and a passionate love that triumphs over human weakness.,"Fiction,Contemporary,Womens Fiction,Chick Lit,Young Adult,Drama,Adult,Adult Fiction,Realistic Fiction,Family,Novels","Audie Award for Multi-Voiced Performance 2005,Pennsylvania Young Readers' Choice Award for Young Adults 2007,ALA Alex Award 2005,Lincoln Award 2006,Green Mountain Book Award 2007,Missouri Gateway Readers Award Nominee 2007","Anna Fitzgerald,Sara Fitzgerald,Kate Fitzgerald,Brian Fitzgerald,Jesse Fitzgerald,Campbell Alexander,Julia Romana",English,423.0,1082824.0,33798.0,4.08,2004,,
6935,6910,My Sister's Keeper: Learning to Cope with a Sibling's Mental Illness,Margaret Moorman,,"When Margaret Moorman's older sister, Sally, was first hospitalized with schizophrenia in 1959, her family denied the truth to neighbors, friends-and even themselves. Not until thirty years later, when their mother's death made her Sally's sole caretaker, did Margaret face the truth. In this poignant memoir, she tells the brave story of her struggle to come to grips with the legacy of her sister's devastating disease, its effect on her own life and on her entire family. Candid, moving, and ultimately healing,,is a heartwarming story about two sisters and their love for one another. \As gripping as a well-crafted thriller, but much more moving.\—,\Moorman tells her family's story with courage, honesty, and generosity.\—,\A brave, poignant memoir of a difficult coming-of-age... a lifeline to siblings of the mentally ill.\—","Autobiography,Memoir,Nonfiction,Biography",,Unknown,English,320.0,53.0,12.0,3.64,2002,,
14772,14690,My Talks With Dean Spanley,Lord Dunsany,,Unknown,"Fantasy,Humor",,Unknown,Unknown,111.0,38.0,9.0,3.87,1972,,
6716,6691,My Uncle Oswald,Roald Dahl,,"Uncle Oswald is, if you remember, the greatest rogue, bounder, connoisseur, bon vivant and fornicator of all time. Here, many famous names are mentioned and there is obviously a grave risk that families and friends are going to take offence... Uncle Oswald discovers the electrifying properties of the Sudanese Blister Beetle and the gorgeous Yasmin Howcomely, a girl absolutely soaked in sex, and sets about seducing all the great men of the time for his own wicked, irreverent reasons.","Fiction,Humor,Short Stories,Comedy,Classics,Novels,Adult Fiction,Erotica,Literature,European Literature,British Literature,Adult",,"Uncle Oswald Hendryks Cornelius,Prof. A.R.Worsley,Yasmin Haukomli",English,208.0,10679.0,906.0,3.88,1986,,
15900,15820,"My War Gone by, I Miss It So",Anthony Loyd,,"In 1993, Anthony Loyd decided to immerse himself in war. This is his account of the grim tragedies played out daily in the city streets and mountain villages of Bosnia and Chechnya.","Nonfiction,History,War,Autobiography,Memoir,Writing,Journalism,Military Fiction,Biography,Military,Military History,Politics",,Unknown,English,336.0,1994.0,164.0,4.27,2000,,
12435,12349,My Year of Meats,Ruth Ozeki,,"Ruth Ozeki’s mesmerizing debut novel has captivated readers and reviewers worldwide. When documentarian Jane Takagi-Little finally lands a job producing a Japanese television show that just happens to be sponsored by an American meat-exporting business, she uncovers some unsavory truths about love, fertility, and a dangerous hormone called DES. Soon she will also cross paths with Akiko Ueno, a beleaguered Japanese housewife struggling to escape her overbearing husband.,Hailed by,as “rare and provocative” and awarded the Kirayama Prize for Literature of the Pacific Rim,,is a modern-day take on Upton Sinclair’s,for fans of Michael Pollan, Margaret Atwood, and Barbara Kingsolver.","Fiction,Cultural,Japan,Food and Drink,Food,Contemporary,Novels,Literary Fiction,Asia,Academic,School,Audiobook,Adult Fiction","Audie Award for Best Unabridged Fiction 2004,Kiriyama Prize 1998",Unknown,English,366.0,14773.0,1604.0,3.98,1999,,
1977,1979,My Years with Ayn Rand,Nathaniel Branden,,"Previous Praise for Nathaniel Branden\Relentlessly revealing. . . the myth of Ayn Rand gives way to a full-sized portrait in contrasting colors, appealing and appalling, potent and paradoxical. . . . it takes a special kind of nerve to write such a book.\--Norman Cousins, author of,and","Biography,Philosophy,Nonfiction,Autobiography,Memoir,Biography Memoir,History,Psychology",,Ayn Rand,English,432.0,649.0,22.0,3.79,1999,,
17228,17150,My Ántonia,Willa Cather,Great Plains Trilogy #3,"Through Jim Burden's endearing, smitten voice, we revisit the remarkable vicissitudes of immigrant life in the Nebraska heartland, with all its insistent bonds. Guiding the way are some of literature's most beguiling characters: the Russian brothers plagued by memories of a fateful sleigh ride, Antonia's desperately homesick father and self-indulgent mother, and the coy Lena Lingard. Holding the pastoral society's heart, of course, is the bewitching, free-spirited Antonia.","Classics,Fiction,Historical,Historical Fiction,Literature,Academic,School,American,Novels,Adult Fiction,Classic Literature",,"Ántonia Shimerda,Jim Burden,Josiah Burden,Emmaline Burden,Ambrosch Shimerda,Lena Lingard,Otto Fuchs,Jake Marpole,Mr. Shimerda,Mrs. Shimerda",English,232.0,122535.0,7622.0,3.8,2000,Great Plains Trilogy,3
12037,11950,Mysteries Of The Temple Of Set,Don Webb,,"For several years the High Priest of the Temple of Set, unveils some of his own personal inner teachings originally shared with Initiates of the Temple. From the contents of this book all persons who are serious about their own initiatory self-transformation will learn things of deep value which can be put into practice for purposes of self development, regardless of the path they are on. The Temple of Set is the leading philosophical branch of the Left-Hand Path Initiation openly operating in the world today. This book makes some of the inner teachings of the Temple available to the general public for the first time. Don Webb was for some years, before his retirement, the High Priest of the Temple of Set.",Occult,,Unknown,English,104.0,42.0,6.0,4.26,2011,,
11640,11552,Mystery Walk,Robert R. McCammon,,"One talks to the dead. The other heals the living. Both must make the ... \Mystery Walk\ From deep within the empty house of a murdered family, Billy Creekmore hears his name whispered... and is drawn inside. At a revival meeting in Alabama, Wayne Falconer demonstrates his miraculous healing powers... while demons feast and grow in his soul. On separate journeys through the Deep South to Chicago, from a world of innocence to a world of evil, greed and lust, the two young men discover their manhood - and fuel a deadly rivalry. On a scorched slab of desert they will meet in fear and unite their extraordinary powers against a raging, unshackled spirit - the walking, hungry corpse of the Shape Changer.","Horror,Fiction,Fantasy,Paranormal,Thriller,Supernatural,Young Adult,Coming Of Age,Suspense,Mystery,Science Fiction Fantasy",,Unknown,English,432.0,3694.0,231.0,3.9,1992,,
11332,11244,Mystical Paths,Susan Howatch,Starbridge #5,"When Nicholas Darrow follows his father into the Anglican priesthood in 1968 at the age of twenty-five, he is fleeing a troubled past. But when his fascination with his own psychic powers results in a near-tragedy, Nicholas must face the truth about his relationship with his father before he can find his way out of the seemingly impenetrable darkness that engulfs him.","Fiction,Historical,Historical Fiction,Religion,Christianity,Spirituality,Modern,Novels,Christian Fiction,Contemporary,Christian",,Unknown,English,576.0,1299.0,59.0,4.23,1996,Starbridge,5
15471,15391,Myth & Middle-Earth: Exploring the Medieval Legends Behind J.R.R. Tolkien's Lord of the Rings,Leslie Ellen Jones,,"J.R.R. Tolkien's fiction, especially The Hobbit and The Lord of the Rings, made him a world-renowned fantasy writer. These tales were based on Tolkien's personal mythology of a place he called Middle-Earth, but Middle-Earth was strongly influenced by the myths and legends of Dark Age Europe that Tolkien studied professionally as a professor at Oxford University. This title takes a popular - not academic - look at the mythic world and mythic themes that inspired Tolkien, not only the Germanic and Norse mythology that most experts discuss, but also Celtic and Finnish myths. It talks of the journeys and quests that inspired Tolkien, dragon myths, beliefs in supernatural, non-human races such as dwarves and elves, the role and function of the warrior, the nature of heroism and more.","Fantasy,Mythology,Criticism,Literary Criticism,Fiction",,Unknown,English,224.0,63.0,6.0,3.68,2002,,
13989,13905,"Myth of Invariance: The Origin of the Gods, Mathematics and Music from the RG Veda to Plato",Ernest G. McClain,,"MYTH OF INVARIANCE explores the unifying symbolism of music and number so the reader can understand the secrets from Babylon, Egypt, Greece and the Bible - secrets hidden for centuries.",Music,,Unknown,English,216.0,10.0,1.0,4.4,2014,,
16747,16668,Myths & Legends of Japan,F. Hadland Davis,,Fairy tales and dramatic legends mirror the diverse customs and traditions of Japan.,"Fantasy,Mythology,Cultural,Japan,Folklore,History,Nonfiction,Asian Literature,Japanese Literature,Religion,Reference,Asia,Fairy Tales",,Unknown,English,432.0,516.0,42.0,3.62,1976,,
16744,16665,Myths and Legends of Japan,"F. Hadland Davis,Evelyn Paul",,"The most popular myths and legends of Japanese culture are charmingly retold in English in this handsomely illustrated book. Here are myths of gods, heroes and warriors; legends of Buddha, and of the goddess Benten and the god Daikoku; tales of the sea and of Mount Fuji; accounts of superstitions and supernatural beings; observations on the spiritual properties of fans, flowers, dolls and butterflies and much more.,The collection begins with the early myths of Japan, which the author describes as \quaint, beautiful, quasi-humorous.\ These are followed by legends celebrating early heroes and warriors, and the earliest examples of the Japanese romance, \The Bamboo-Cutter and the Moon-Maiden.\ Many of the legends that follow reflect a poetic love of beauty and of nature. But as the author points out, \there is plenty of crude realism in Japanese legend. We are repelled by the Thunder God's favorite repast, amazed by the magical power of foxes and cats; and the story of 'Hōïchi-the-Earless' and of the corpse-eating priest afford striking examples of the combination of the weird and the horrible.\,Thirty-two full-page illustrations offer compelling images of Buddha and the Dragon; A Kakemono Ghost; The Jelly-Fish and the Monkey; The Firefly Battle; Tokoyo and the Sea Serpent; Sengen, the Goddess of Mount Fuji; and other subjects of these timeless myths. In addition, the author has included several invaluable appendixes that offer a helpful note on Japanese poetry, a listing of gods and goddesses, a genealogy of The Age of the Gods, and an index of poetical quotations.","Fantasy,Mythology,Cultural,Japan,Folklore,History,Nonfiction,Asian Literature,Japanese Literature,Religion,Reference,Asia,Fairy Tales",,Unknown,English,480.0,516.0,42.0,3.62,1992,,
7881,7806,Nabokov's Pale Fire: The Magic of Artistic Discovery,Brian Boyd,,"is regarded by many as Vladimir Nabokov's masterpiece. The novel has been hailed as one of the most striking early examples of postmodernism and has become a famous test case for theories about reading because of the apparent impossibility of deciding between several radically different interpretations. Does the book have two narrators, as it first appears, or one? How much is fantasy and how much is reality? Whose fantasy and whose reality are they? Brian Boyd, Nabokov's biographer and hitherto the foremost proponent of the idea that,has one narrator, John Shade, now rejects this position and presents a new and startlingly different solution that will permanently shift the nature of critical debate on the novel. Boyd argues that the book does indeed have two narrators, Shade and Charles Kinbote, but reveals that Kinbote had some strange and highly surprising help in writing his sections. In light of this interpretation,now looks distinctly less postmodern--and more interesting than ever.,In presenting his arguments, Boyd shows how Nabokov designed,for readers to make surprising discoveries on a first reading and even more surprising discoveries on subsequent readings by following carefully prepared clues within the novel. Boyd leads the reader step-by-step through the book, gradually revealing the profound relationship between Nabokov's ethics, aesthetics, epistemology, and metaphysics. If Nabokov has generously planned the novel to be accessible on a first reading and yet to incorporate successive vistas of surprise, Boyd argues, it is because he thinks a deep generosity lies behind the inexhaustibility, complexity, and mystery of the world. Boyd also shows how Nabokov's interest in discovery springs in part from his work as a scientist and scholar, and draws comparisons between the processes of readerly and scientific discovery.,This is a profound, provocative, and compelling reinterpretation of one of the greatest novels of the twentieth century.","Nonfiction,Criticism,Literary Criticism,Cultural,Russia",,Unknown,English,320.0,215.0,25.0,4.23,2001,,
7684,7609,Nacho and Lolita,"Pam Muñoz Ryan,Claudia Rueda",,"In this tender friendship story that will melt your heart, acclaimed storyteller Pam Munoz Ryan and talented newcomer Claudia Rueda reveal that any difference can be overcome with love.,Once, when the two Californias ran alta y baja, high and low, along the Pacific, there lived a rare and majestic bird named Nacho, the only pitacoche for thousands of miles. He was proud of his brilliant feathers and haunting songs, but what good were they with no one to share them?,Then the swallows came to nest and Nacho met Lolita. His heart filled with affection. Was it possible for two such different birds to find happiness together? And what would happen to Nacho when Lolita and the other swallows migrated back to South America?","Childrens,Picture Books,European Literature,Spanish Literature,Animals,Birds,Folklore",,Unknown,English,40.0,132.0,15.0,3.98,2005,,
7234,7159,"Naguib Mahfouz at Sidi Gaber: Reflections of a Nobel Laureate, 1994-2001","Naguib Mahfouz,Naguib Mahfouz",,"In one of his regular columns in Al-Ahram Weekly, Naguib Mahfouz at the age of 89 wrote of his feeling of having reached the penultimate station of his life, and noted how it reminded him of his annual journey from Cairo to Alexandria: at Sidi Gaber Station he begins to prepare his luggage, ready to get off the train, because the next station is the final one. This celebratory volume, published on the occasion of the Nobel laureate's 90th birthday, brings together a selection of the more personal, reflective pieces that have appeared over the past seven years. They reveal a writer concerned as always with the human condition, with his own thought processes, and with the craft of writing, offering rare insights into the way a great writer thinks and works. The range and quality of writing is even more remarkable when one remembers that since a nearly fatal knife attack in 1994, the injuries Mahfouz sustained, combined with his failing eyesight, have made it almost impossible for him to write. But as a man who has devoted his life to the written word, Mahfouz now prepares his weekly articles through conversations with his friend Mohamed Salmawy, who has selected and gathered the pieces in this collection. Mahfouz fans and anyone interested in learning more about the life, times, and thoughts of one of the major figures of modern Arabic literature will find this volume an essential addition to their bookshelf.",Unknown,,Unknown,English,160.0,52.0,1.0,4.52,2004,,
13153,13069,Naked Came the Manatee,"Carl Hiaasen,Elmore Leonard,Dave Barry,James W. Hall,Edna Buchanan,Les Standiford,Paul Levine,Brian Antoni,Tananarive Due,John Dufresne,Vicki Hendricks,Carolina Hospital,Evelyn Mayerson",,"A story of suspense written serially by thirteen Florida writers--including Dave Barry, Carl Hiaasen, and Elmore Leonard--features such strange occurances as a riot in Coconut Grove and an appearance by Fidel Castro.","Fiction,Mystery,Humor,Comedy,Crime,Short Stories,Thriller,Mystery Thriller,Novels,Anthologies",,Unknown,English,208.0,2502.0,212.0,3.49,1998,,
15102,15021,Naked Conversations: How Blogs Are Changing the Way Businesses Talk with Customers,"Robert Scoble,Shel  Israel",,"According to experts Robert Scoble and Shel Israel, blogs offer businesses something that has long been lacking in their communication with customers -- meaningful dialogue. Devoid of corporate-speak and empty promises, business blogs can humanize communication, bringing companies and their constituencies together in a way that improves both image and bottom line.,The authors use more than 50 case histories to explain why blogging is an efficient and credible method of business communication. You'll find yourself excited about the possibilities blogs present after reading just a few pages. Discover how:,Prominent business leaders, including Mark Cuban of the Dallas Mavericks, Bob Lutz from General Motors, and Jonathan Schwartz of Sun Microsystems, are beginning to use blogs to connect with their customers in new ways. Blogging has changed the rules of communication and competition. You can launch an effective blogging strategy and the reasons why you should. Featuring a foreword by Tom Peters, this is a resource you and your business can't do without.","Business,Nonfiction,Social Science,Social Media,Language,Communication,Science,Technology,Computers,Internet,Social,Writing,Web",,Unknown,English,251.0,564.0,33.0,3.73,2006,,
